actor,timeStamp,object,result,verb,extension
"[{""objectType"":""agent"",""openId"":508}]",2019-04-18T05:14:33.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/learningLog/1""}]",[{}],"[{""display"":""agreed"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/agreed""}]","[{""deviceId"":""90573DCA-E7CF-4097-ACA1-97FF67549666"",""os"":""iOS"",""osVersion"":""12.1"",""classId"":15,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":508}]",2019-04-18T05:14:37.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""90573DCA-E7CF-4097-ACA1-97FF67549666"",""os"":""iOS"",""osVersion"":""12.1"",""classId"":15,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":508}]",2019-04-18T05:14:37.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""90573DCA-E7CF-4097-ACA1-97FF67549666"",""os"":""iOS"",""osVersion"":""12.1"",""classId"":15,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":508}]",2019-04-18T05:14:37.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""90573DCA-E7CF-4097-ACA1-97FF67549666"",""os"":""iOS"",""osVersion"":""12.1"",""classId"":15,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":508}]",2019-04-18T05:14:38.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""90573DCA-E7CF-4097-ACA1-97FF67549666"",""os"":""iOS"",""osVersion"":""12.1"",""classId"":15,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":508}]",2019-04-18T05:14:39.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""90573DCA-E7CF-4097-ACA1-97FF67549666"",""os"":""iOS"",""osVersion"":""12.1"",""classId"":15,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":508}]",2019-04-18T05:14:39.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""90573DCA-E7CF-4097-ACA1-97FF67549666"",""os"":""iOS"",""osVersion"":""12.1"",""classId"":15,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":508}]",2019-04-18T05:14:49.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""90573DCA-E7CF-4097-ACA1-97FF67549666"",""os"":""iOS"",""osVersion"":""12.1"",""classId"":15,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":508}]",2019-04-18T05:14:50.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/Setting""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""90573DCA-E7CF-4097-ACA1-97FF67549666"",""os"":""iOS"",""osVersion"":""12.1"",""classId"":15,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":508}]",2019-04-18T05:14:50.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""90573DCA-E7CF-4097-ACA1-97FF67549666"",""os"":""iOS"",""osVersion"":""12.1"",""classId"":15,""appVersion"":""2.3.0""}]"
