actor,timeStamp,object,result,verb,extension
"[{""objectType"":""agent"",""openId"":396}]",2019-04-16T07:03:10.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/learningLog/1""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/agreed"",""display"":""agreed""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":396}]",2019-04-16T07:03:13.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved"",""display"":""moved""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":396}]",2019-04-16T07:03:13.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":396}]",2019-04-16T07:03:30.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]","[{""duration"":176}]","[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/suspended"",""display"":""suspended""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":396}]",2019-04-18T13:45:21.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo""}]",[{}],"[{""display"":""launched"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/launched""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":396}]",2019-04-18T13:45:21.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":396}]",2019-04-18T13:45:24.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/Notification""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":396}]",2019-04-18T13:45:24.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/Notification""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":396}]",2019-04-18T13:45:25.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/Setting""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":396}]",2019-04-18T13:45:25.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/Setting""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":396}]",2019-04-18T13:45:26.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":396}]",2019-04-18T13:45:26.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
"[{""objectType"":""agent"",""openId"":396}]",2019-04-18T13:45:26.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""A7BCF05F-2567-4DD6-B22E-CD307AE4A703"",""os"":""iOS"",""osVersion"":""12.2"",""classId"":12,""appVersion"":""2.3.0""}]"
