actor,timeStamp,object,result,verb,extension,,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:05.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10""}]",[{}],"[{""display"":""resumed"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/resumed""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:07.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:08.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/54""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:09.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:09.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/54""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:10.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/54/10-1.mp3""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:27.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/54""}]","[{""answer"":""螂ｹ蟇ｹ蜉ｨ貍ｫ譛牙・雜｣縲・}]""","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:29.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/54""}]","[{""answer"":""螂ｹ蟇ｹ蜉ｨ貍ｫ譛牙・雜｣縲・","success"""":true","duration"""":21}]""","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:30.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/54""}]","[{""completion"":true,""duration"":22}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:30.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/54""}]","[{""questionId"":55}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:30.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/55""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:31.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/55/10-2.mp3""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:41.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/55""}]","[{""answer"":""莉紋ｸ雁壕霍滓恚蜿倶ｸ襍ｷ謇鍋ｯｮ逅・ｼ御ｸ句壕蝨ｨ螳ｶ逵倶ｹｦ縲・}]""","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:42.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/55""}]","[{""answer"":""莉紋ｸ雁壕霍滓恚蜿倶ｸ襍ｷ謇鍋ｯｮ逅・ｼ御ｸ句壕蝨ｨ螳ｶ逵倶ｹｦ縲・","success"""":true","duration"""":11}]""","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:42.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/55""}]","[{""questionId"":56}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:42.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/55""}]","[{""completion"":true,""duration"":12}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:43.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/56""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:44.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/56/10-3.mp3""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:27:59.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/56""}]","[{""answer"":""螂ｹ扈咏虻辷ｸ縲∝ｦ亥ｦ域遠逕ｵ隸昴・}]""","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:00.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/56""}]","[{""answer"":""螂ｹ扈咏虻辷ｸ縲∝ｦ亥ｦ域遠逕ｵ隸昴・","success"""":true","duration"""":17}]""","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:01.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/56""}]","[{""questionId"":57}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:01.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/56""}]","[{""completion"":true,""duration"":18}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:01.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/57""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:02.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/57/10-4.mp3""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:24.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/57""}]","[{""answer"":""螂ｹ蟇ｹ髻ｩ蝗ｽ逕ｵ隗・鴬譛牙・雜｣縲・}]""","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:25.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/57""}]","[{""answer"":""螂ｹ蟇ｹ髻ｩ蝗ｽ逕ｵ隗・鴬譛牙・雜｣縲・","success"""":true","duration"""":24}]""","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:26.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/57""}]","[{""questionId"":58}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:26.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/57""}]","[{""completion"":true,""duration"":25}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:26.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/58""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:27.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/58/10-5.mp3""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:41.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/58""}]","[{""answer"":""荳崎ｿ懶ｼ御ｻ手ｽｦ遶呵ｵｰ莠泌・髓溷ｰｱ閭ｽ蛻ｰ縲・}]""","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:42.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/58""}]","[{""answer"":""荳崎ｿ懶ｼ御ｻ手ｽｦ遶呵ｵｰ莠泌・髓溷ｰｱ閭ｽ蛻ｰ縲・","success"""":true","duration"""":16}]""","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:43.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/58""}]","[{""questionId"":59}]","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:43.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/58""}]","[{""completion"":true,""duration"":18}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:43.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/59""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:28:44.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/59/10-6.mp3""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:00.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/59""}]","[{""answer"":""荳逶ｴ蠕蜑崎ｵｰ・悟芦莠・現髯｢蠕蟾ｦ諡撰ｼ悟･ｹ螳ｶ蝨ｨ蛹ｻ髯｢譌∬ｾｹ縲・}]""","[{""display"":""selected"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/selected""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:01.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening""}]",[{}],"[{""display"":""completed"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/completed""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:01.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/59""}]","[{""answer"":""荳逶ｴ蠕蜑崎ｵｰ・悟芦莠・現髯｢蠕蟾ｦ諡撰ｼ悟･ｹ螳ｶ蝨ｨ蛹ｻ髯｢譌∬ｾｹ縲・","success"""":true","duration"""":17}]""","[{""display"":""submitted"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/submitted""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]"
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:02.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening""}]","[{""duration"":113}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:02.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10/listening/59""}]","[{""completion"":true,""duration"":18}]","[{""display"":""finished"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/finished""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:02.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit/10""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:04.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:06.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]","[{""duration"":122}]","[{""display"":""suspended"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/suspended""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:12.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""display"":""resumed"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/resumed""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:22.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/Notification""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:22.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/Notification""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:24.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/Notification/1""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:25.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/Notification/1""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:28.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/Notification""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:29.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:29.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:34.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:34.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-27T14:29:43.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]","[{""duration"":30}]","[{""display"":""suspended"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/suspended""}]","[{""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""os"":""iOS"",""osVersion"":""12.1.2"",""classId"":2,""appVersion"":""2.2.1""}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-29T22:34:47.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/launched"",""display"":""launched""}]","[{""osVersion"":""12.1.2"",""os"":""iOS"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""appVersion"":""2.2.1"",""classId"":2}]",,
"[{""objectType"":""agent"",""openId"":43}]",2019-01-29T22:34:48.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/MainUnit""}]",[{}],"[{""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started"",""display"":""started""}]","[{""osVersion"":""12.1.2"",""os"":""iOS"",""deviceId"":""0AE25AD1-5CB0-4AD0-B611-67EB2443FE0B"",""appVersion"":""2.2.1"",""classId"":2}]",,
