actor,timeStamp,object,result,verb,extension
"[{""objectType"":""agent"",""openId"":115}]",2018-04-17T07:00:01.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/Setting""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":4,""deviceId"":""50386945-FC11-42CE-9D2F-65970420AECF""}]"
"[{""objectType"":""agent"",""openId"":115}]",2018-04-17T07:00:04.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":4,""deviceId"":""50386945-FC11-42CE-9D2F-65970420AECF""}]"
"[{""objectType"":""agent"",""openId"":115}]",2018-04-17T07:00:04.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":4,""deviceId"":""50386945-FC11-42CE-9D2F-65970420AECF""}]"
"[{""objectType"":""agent"",""openId"":115}]",2018-04-17T07:00:06.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]","[{""duration"":35}]","[{""display"":""suspended"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/suspended""}]","[{""classId"":4,""deviceId"":""50386945-FC11-42CE-9D2F-65970420AECF""}]"
"[{""objectType"":""agent"",""openId"":115}]",2018-04-26T03:56:29.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":4,""deviceId"":""50386945-FC11-42CE-9D2F-65970420AECF""}]"
"[{""objectType"":""agent"",""openId"":115}]",2018-04-26T03:56:29.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo""}]",[{}],"[{""display"":""launched"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/launched""}]","[{""classId"":4,""deviceId"":""50386945-FC11-42CE-9D2F-65970420AECF""}]"
"[{""objectType"":""agent"",""openId"":115}]",2018-05-20T08:38:11.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo""}]",[{}],"[{""display"":""launched"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/launched""}]","[{""classId"":4,""deviceId"":""50386945-FC11-42CE-9D2F-65970420AECF""}]"
"[{""objectType"":""agent"",""openId"":115}]",2018-05-20T08:38:11.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":4,""deviceId"":""50386945-FC11-42CE-9D2F-65970420AECF""}]"
"[{""objectType"":""agent"",""openId"":115}]",2018-05-20T08:38:15.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/1""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":4,""deviceId"":""50386945-FC11-42CE-9D2F-65970420AECF""}]"
"[{""objectType"":""agent"",""openId"":115}]",2018-05-20T08:38:15.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/1/basic_pronunciation""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":4,""deviceId"":""50386945-FC11-42CE-9D2F-65970420AECF""}]"
