actor,timeStamp,object,result,verb,extension
"[{""objectType"":""agent"",""openId"":221}]",2018-05-10T03:53:28.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/Setting""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":7,""deviceId"":""F5F7D48C-076D-4016-8F07-597C0439416B""}]"
"[{""objectType"":""agent"",""openId"":221}]",2018-05-10T03:53:32.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":7,""deviceId"":""F5F7D48C-076D-4016-8F07-597C0439416B""}]"
"[{""objectType"":""agent"",""openId"":221}]",2018-05-10T03:53:32.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":7,""deviceId"":""F5F7D48C-076D-4016-8F07-597C0439416B""}]"
"[{""objectType"":""agent"",""openId"":221}]",2018-05-10T03:53:45.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/1""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":7,""deviceId"":""F5F7D48C-076D-4016-8F07-597C0439416B""}]"
"[{""objectType"":""agent"",""openId"":221}]",2018-05-10T03:53:45.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/1/basic_pronunciation""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":7,""deviceId"":""F5F7D48C-076D-4016-8F07-597C0439416B""}]"
"[{""objectType"":""agent"",""openId"":221}]",2018-05-10T03:53:46.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/1""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":7,""deviceId"":""F5F7D48C-076D-4016-8F07-597C0439416B""}]"
"[{""objectType"":""agent"",""openId"":221}]",2018-05-10T03:53:47.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/1/basic_pronunciation/1""}]",[{}],"[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":7,""deviceId"":""F5F7D48C-076D-4016-8F07-597C0439416B""}]"
"[{""objectType"":""agent"",""openId"":221}]",2018-05-10T03:53:48.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/1/basic_pronunciation/1""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":7,""deviceId"":""F5F7D48C-076D-4016-8F07-597C0439416B""}]"
"[{""objectType"":""agent"",""openId"":221}]",2018-05-10T03:53:48.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/1/basic_pronunciation""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":7,""deviceId"":""F5F7D48C-076D-4016-8F07-597C0439416B""}]"
"[{""objectType"":""agent"",""openId"":221}]",2018-05-10T03:53:56.000Z,"[{""objectType"":""activity"",""objectId"":""kototomo/BasicUnit/1/basic_pronunciation/1/movie""}]","[{""position"":0}]","[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":7,""deviceId"":""F5F7D48C-076D-4016-8F07-597C0439416B""}]"
