actor,timeStamp,object,result,verb,extension
"[{""objectType"":""agent"",""openId"":12}]",2018-05-27T14:28:22.000Z,"[{""objectId"":""kototomo/BasicUnit"",""objectType"":""activity""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""a1541200-26a2-41fc-b50e-2fb3127513c8""}]"
"[{""objectType"":""agent"",""openId"":12}]",2018-05-27T14:44:44.000Z,"[{""objectId"":""kototomo"",""objectType"":""activity""}]",[{}],"[{""display"":""launched"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/launched""}]","[{""classId"":1,""deviceId"":""a1541200-26a2-41fc-b50e-2fb3127513c8""}]"
"[{""objectType"":""agent"",""openId"":12}]",2018-05-27T14:44:44.000Z,"[{""objectId"":""kototomo/BasicUnit"",""objectType"":""activity""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""a1541200-26a2-41fc-b50e-2fb3127513c8""}]"
"[{""objectType"":""agent"",""openId"":12}]",2018-05-27T14:44:46.000Z,"[{""objectId"":""kototomo/BasicUnit/6"",""objectType"":""activity""}]","[{""continue"":false}]","[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":1,""deviceId"":""a1541200-26a2-41fc-b50e-2fb3127513c8""}]"
"[{""objectType"":""agent"",""openId"":12}]",2018-05-27T14:44:47.000Z,"[{""objectId"":""kototomoBasicUnit/6"",""objectType"":""activity""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""a1541200-26a2-41fc-b50e-2fb3127513c8""}]"
"[{""objectType"":""agent"",""openId"":12}]",2018-05-27T14:44:55.000Z,"[{""objectId"":""kototomo/BasicUnit/6/poetry1/1"",""objectType"":""activity""}]","[{""continue"":false}]","[{""display"":""moved"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/moved""}]","[{""classId"":1,""deviceId"":""a1541200-26a2-41fc-b50e-2fb3127513c8""}]"
"[{""objectType"":""agent"",""openId"":12}]",2018-05-27T14:44:55.000Z,"[{""objectId"":""kototomoBasicUnit/6/poetry1/1"",""objectType"":""activity""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""a1541200-26a2-41fc-b50e-2fb3127513c8""}]"
"[{""objectType"":""agent"",""openId"":12}]",2018-05-27T14:44:55.000Z,"[{""objectId"":""kototomoBasicUnit/6/poetry1"",""objectType"":""activity""}]",[{}],"[{""display"":""started"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/started""}]","[{""classId"":1,""deviceId"":""a1541200-26a2-41fc-b50e-2fb3127513c8""}]"
"[{""objectType"":""agent"",""openId"":12}]",2018-05-27T14:45:02.000Z,"[{""objectId"":""kototomoBasicUnit/6/poetry1/1/s1.mp3"",""objectType"":""activity""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":1,""deviceId"":""a1541200-26a2-41fc-b50e-2fb3127513c8""}]"
"[{""objectType"":""agent"",""openId"":12}]",2018-05-27T14:45:06.000Z,"[{""objectId"":""kototomoBasicUnit/6/poetry1/1/s1.mp3"",""objectType"":""activity""}]",[{}],"[{""display"":""played"",""verbId"":""https://dragon.ei.tohoku.ac.jp/verb/played""}]","[{""classId"":1,""deviceId"":""a1541200-26a2-41fc-b50e-2fb3127513c8""}]"
